ID,API-Type,API-Name,HTTP Method,URI,Decription+Parameters,AmorphousURI,TidyURI,Comment,NonStandardURI,StandarURI,Comment,CRUDyURI,VerblessURI,Comment,UnversionedURI,VersionedURI,Comment,PluralisedNodes,SingularNodes,Comment,NonDescriptiveURI,DescriptiveURI,Comment,ContextlessResource,ContextualResouce,Comment,NonHierarchicalNodes,HierarchicalNodes,Comment,LessCohisiveDoc,CohisiveDoc,Comment,InconsistantDoc,ConsistantDoc,Comment,Type(Public/Private/Partner)
881,GraphQL,AppleMusic,GET,/v1/me/library/playlists/{id}/{relationship},"Fetch a library playlist’s relationship by using its identifier.  id string (Required) The unique identifier for the library playlist. relationship string (Required) The name of the relationship you want to fetch for this resource. Possible Values: catalog, tracks",0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
882,GraphQL,AppleMusic,GET,/v1/me/library/playlists,Fetch one or more library playlists by using their identifiers.  n/a,0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
883,GraphQL,AppleMusic,GET,/v1/me/library/playlists,Fetch all the library playlists in alphabetical order.  n/a,0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
884,GraphQL,AppleMusic,GET,/v1/me/library/playlist-folders,Fetch the root library playlists folder for the user.  n/a,0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
885,GraphQL,AppleMusic,GET,/v1/me/library/playlist-folders/{id},Fetch a library playlist folder by using its identifier.  id string (Required) A unique identifier for the library playlist folder.,0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
886,GraphQL,AppleMusic,GET,/v1/me/library/playlist-folders/{id}/{relationship},"Fetch a library playlist folder’s relationship by using its identifier.  id string (Required) A unique identifier for the library playlist folder. relationship string (Required) The name of the relationship you want to fetch for this resource. Possible Values: children, parent",0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
887,GraphQL,AppleMusic,GET,/v1/me/library/playlist-folders,Fetch one or more library playlist folders by using their identifiers.  n/a,0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
888,GraphQL,AppleMusic,POST,/v1/me/library/playlist-folders,Create a new playlist folder in a user’s library. n/a,0,1,,0,1,,0,1,,0,1,Version Found,0,1,[Pluralized last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
889,GraphQL,AppleMusic,POST,/v1/me/library/playlists,Create a new playlist in a user’s library.  n/a,0,1,,0,1,,0,1,,0,1,Version Found,0,1,[Pluralized last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
890,GraphQL,AppleMusic,POST,/v1/me/library/playlists/{id}/tracks,Add new tracks to the end of a library playlist.  id string (Required) The unique identifier of the library playlist.,0,1,,0,1,,0,1,,0,1,Version Found,0,1,[Pluralized last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
891,GraphQL,AppleMusic,GET,/v1/catalog/{storefront}/stations/{id},"Fetch a station by using its identifier.  id string (Required) The unique identifier for the station. storefront string (Required) An iTunes Store territory, specified by an ISO 3166 alpha-2 country code. The possible values are the id attributes of Storefront objects.",0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
892,GraphQL,AppleMusic,GET,/v1/catalog/{storefront}/stations/{id}/{relationship},"Fetch a station's relationship using its identifier.  id string (Required) The unique identifier for the station. relationship string (Required) The name of the relationship you want to fetch for the resource. Value: radio-show storefront string (Required) An iTunes Store territory, specified by an ISO 3166 alpha-2 country code. The possible values are the id attributes of Storefront objects.",0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
893,GraphQL,AppleMusic,GET,/v1/catalog/{storefront}/stations,"Fetch one or more stations by using their identifiers.  storefront string (Required) An iTunes Store territory, specified by an ISO 3166 alpha-2 country code. The possible values are the id attributes of Storefront objects.",0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
894,GraphQL,AppleMusic,GET,/v1/catalog/{storefront}/stations,"Fetch the Apple Music live radio stations for the storefront.  storefront string (Required) An iTunes Store territory, specified by an ISO 3166 alpha-2 country code. The possible values are the id attributes of Storefront objects.",0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
895,GraphQL,AppleMusic,GET,/v1/catalog/{storefront}/stations,"Fetch the current user’s personal Apple Music station.  storefront string (Required) An iTunes Store territory, specified by an ISO 3166 alpha-2 country code. The possible values are the id attributes of Storefront objects.",0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
896,GraphQL,AppleMusic,GET,/v1/catalog/{storefront}/station-genres/{id},"Fetch a station genre by using its identifier.  id string (Required) The unique identifier for the station genre. storefront string (Required) An iTunes Store territory, specified by an ISO 3166 alpha-2 country code. The possible values are the id attributes of Storefront objects.",0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
897,GraphQL,AppleMusic,GET,/v1/catalog/{storefront}/station-genres/{id}/{relationship},"Fetch a station genre’s relationship by using its identifier. id string (Required) The unique identifier for the station genre. relationship string (Required) The name of the relationship you want to fetch for this resource. Value: stations storefront string (Required) An iTunes Store territory, specified by an ISO 3166 alpha-2 country code. The possible values are the id attributes of Storefront objects.",0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
898,GraphQL,AppleMusic,GET,/v1/catalog/{storefront}/station-genres,"Fetch one or more station genres by using their identifiers.  storefront string (Required) An iTunes Store territory, specified by an ISO 3166 alpha-2 country code. The possible values are the id attributes of Storefront objects.",0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
899,GraphQL,AppleMusic,GET,/v1/catalog/{storefront}/station-genres,"Fetch all station genres for a given storefront.  storefront string (Required) An iTunes Store territory, specified by an ISO 3166 alpha-2 country code. The possible values are the id attributes of Storefront objects.",0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
900,GraphQL,AppleMusic,GET,/v1/catalog/{storefront}/search,"Search the catalog by using a query.  storefront string (Required) An iTunes Store territory, specified by an ISO 3166 alpha-2 country code. The possible values are the id attributes of Storefront objects.",0,1,,0,1,,1,0,[search found],0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
901,GraphQL,AppleMusic,GET,/v1/catalog/{storefront}/search/hints,"Fetch the search term results for a hint. storefront string (Required) An iTunes Store territory, specified by an ISO 3166 alpha-2 country code. The possible values are the id attributes of Storefront objects.",0,1,,0,1,,1,0,[search found],0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
902,GraphQL,AppleMusic,GET,/v1/catalog/{storefront}/search/suggestions,"Fetch the search suggestions for a provided term input.  storefront string (Required) An iTunes Store territory, specified by an ISO 3166 alpha-2 country code. The possible values are the id attributes of Storefront objects.",0,1,,0,1,,1,0,[search found],0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
903,GraphQL,AppleMusic,GET,/v1/me/library/search,Search the library by using a query.  n/a,0,1,,0,1,,1,0,[search found],0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
904,GraphQL,AppleMusic,GET,/v1/me/ratings/albums/{id},Fetch a user’s rating for an album by using the user’s identifier.  id string (Required) The unique identifier for the album.,0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
905,GraphQL,AppleMusic,GET,/v1/me/ratings/music-videos/{id},Fetch a user’s rating for a music video by using the video’s identifier.  id string (Required) The unique identifier for the music video.,0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
906,GraphQL,AppleMusic,GET,/v1/me/ratings/playlists/{id},Fetch a user’s rating for a playlist by using the playlist’s identifier.  Fetch a user’s rating for a playlist by using the playlist’s identifier.,0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
907,GraphQL,AppleMusic,GET,/v1/me/ratings/songs/{id},Fetch a user’s rating for a song by using the song’s identifier. id string (Required) The unique identifier for the song.,0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
908,GraphQL,AppleMusic,GET,/v1/me/ratings/stations/{id},Fetch a user’s rating for a station by using the station’s identifier.  id string (Required) The unique identifier for the station.,0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
909,GraphQL,AppleMusic,GET,/v1/me/ratings/albums,Fetch the user’s ratings for one or more albums by using the albums' identifiers.  n/a,0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
910,GraphQL,AppleMusic,GET,/v1/me/ratings/music-videos,Fetch the user’s ratings for one or more music videos by using the music videos' identifiers.  n/a,0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
911,GraphQL,AppleMusic,GET,/v1/me/ratings/playlists,Fetch the user’s ratings for one or more playlists by using the playlists' identifiers.  n/a,0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
912,GraphQL,AppleMusic,GET,/v1/me/ratings/songs,Fetch the user’s ratings for one or more songs by using the songs' identifiers. n/a,0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
913,GraphQL,AppleMusic,GET,/v1/me/ratings/stations,Fetch the user’s ratings for one or more stations by using the stations' identifiers.  n/a,0,1,,0,1,,0,1,,0,1,Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
914,GraphQL,AppleMusic,PUT,/v1/me/ratings/albums/{id},Add a user’s album rating by using the album’s identifier.  id string (Required) The unique identifier for the album.,0,1,,0,1,,0,1,,0,1,Version Found,0,1,[Singular last node with PUT|DELETE method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
915,GraphQL,AppleMusic,PUT,/v1/me/ratings/music-videos/{id},Add a user’s music video rating by using the music video’s identifier.  id string (Required) The unique identifier for the music video.,0,1,,0,1,,0,1,,0,1,Version Found,0,1,[Singular last node with PUT|DELETE method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
